IdPost,Content
44801684,"""All she wanna do is Bangkok."" 

That's what I'd like to hear from you."
44801656,"""hi i love nehssa she is my favorite"""
44722229,"Look like CrazyRussianHacker imo.. But a bit douchey/creepy...

I think it's just the no smile.. Plain black Tee and not tripped up hair if that makes any since.

Sure you could pull some ladies if you fix that. ;)"
44793307,"Yoga pants are ratchet as hell. Yeah you can check out asses all day long but as soon as you've got a girl you're gonna be all ""noes""."
44797803,"***CITING***[https://hackforums.net/showthread.php?pid=44796838#pid44796838]***CITING***
Her vagina could give a housing towards two african kids of 5 years."
44787071,"There is 1 magic trick to talk to girls, get drunk. ***IMG***[images/smilies/blackhat.gif]***IMG***"
34508860,"Since school is coming around the corner, you should get supplies while they're cheap.
Try to get a new backpack or other related school supplies."
44795757,"Um I already have a girlfriend
stupid challenge"
44794422,She keeps being my right hand i can't handle i'm telling her everytime but she still stay my right hand. Bitch.
44793328,"***CITING***[https://hackforums.net/showthread.php?pid=44793318#pid44793318]***CITING***

Haha nope. Like I think she is cute, so do a lot of people.
Yet she does has a boyfriend.

***CITING***[https://hackforums.net/showthread.php?pid=44793315#pid44793315]***CITING***

The part of becoming friends with her already started.
In my area where I live, there is this sport school, like they teach you all kinds of sports, you can become a PE teacher etc. 
I know that because I almost joined it. So I asked her if she was a student on it, she said of course yes. Told her I was considering it."
44785962,"This one chick i hook up with frequently 
Always gets drunk and want the D 
Only problem is she talk to much when shes drunk 
During sex"
44785958,"My partner doesn't have a phone so communicating is a bit difficult if she doesn't have Wifi connection

""I'll start: I can't stand when my girlfriend doesn't pay attention to what I'm saying, and I have to repeat myself 3 or 4 times before she actually chooses to listen to me.""

^That is everyone in my life. Especially my GF. I feel you man."
44785943,"When we kissing and she doesn't want to suck my dick as a joke, she always does at the end though."
34512237,"I'm looking to buy a female fb account must have alot of pictures and the email i will not go first unless i deem your trust. alot more trusted then i am and must be ub3r with no open scam reports and high rep 
im not looking to spend anything over 15 bucks via paypal and must have over 1000 friends all the pics must be of the same girl! pm me"
44786290,And I bet you the driver will sue the woman.. Sigh.
40099312,"Alright so i got 50 eur paypal and im willing to spend them..  any ideas

edit: my mom will add around 200 eur in her paypal and told me to spend them but u have to wait 2days to get them"
11209595,"I think the admins should ban the sale of the Martingale method. Its basically a scam. Its ridiculous how people can repackage wikipedia content and peddle it off as a ""foolproof"" and ""surewin"" way to close down the casinos."
40092780,Well that was strange. I went to a random section and someone was jacking off and a girl was fucking her self c:
44779197,"***CITING***[https://hackforums.net/showthread.php?pid=44779050#pid44779050]***CITING***

Please tell me who that girl is, she's got a nice bootay."
32029647,"***CITING***[https://hackforums.net/showthread.php?pid=32029621#pid32029621]***CITING***

I'll invest in the summer 8000$ with a friend on bannersbrokers, with a friend!
(2 accounts with the 4000$ package)"
44772617,"***CITING***[https://hackforums.net/showthread.php?pid=44772452#pid44772452]***CITING***

Did you get that from The Interview with that FBI girl lel.
I hak into poples kenikt camera from xbox i am so haker leet pro pls interviw me i knows cmd and pings. i am anonymous duuuude. lol."
44772197,"***CITING***[https://hackforums.net/showthread.php?pid=44772181#pid44772181]***CITING***

LOL what thefuck, I know where she lives and all just don't know the unit number I've been to her house a lot of times.
Can't give it to her in person unless I give it to her friend for her to give to her since we go to different schools."
44772181,"Follow her home lmao

What other choice do you have."
8674523,"***CITING***[https://hackforums.net/showthread.php?pid=8674378#pid8674378]***CITING***

Yeah You need to be Friends To see his or her profile
Buy It before i go To Bed"
34359724,"Vouch, saw some titties
Spoiler ***LINK***(Click to View)[javascript:void(0);]***LINK******IMG***[https://i.imgur.com/2RG3YAC.png]***IMG***Left: PackTheMoon Right: 8-bit"
44765903,"***CITING***[https://hackforums.net/showthread.php?pid=44765579#pid44765579]***CITING***

We can just call her the wild bronco(Ford)"
44765579,"My girlfriend insane.

Spoiler ***LINK***(Click to View)[javascript:void(0);]***LINK***Like, seriously."
31987314,"How much are you paying? Does the face need to be shown, or can it just be on her body?"
44734020,"i have this problem with pretty much everyone who i come into contact with, not just females."
44733064,Thats why when a girl takes forever to text back or isnt being interesting I stop the conversation
29173766,i would love to have this awesome hack pack
46014119,i saw a dude stick a pencil in his dick so a girl would show her tits on tinychat...
44760434,"***CITING***[https://hackforums.net/showthread.php?pid=44760428#pid44760428]***CITING***

Obviously going to get the suggestion to make her a milkshake, right..?"
54167599,"Just figured out I'm gay and got laid within 10 minutes by a girl

Now I'm sexually confused"
5486967,"Hackforums.net ""Packets, Punks, and Potheads."""
10712833,"***CITING***[https://hackforums.net/showthread.php?pid=10634003#pid10634003]***CITING***

Sent you a PM :)

Enjoy!

-=-=-=-=-=-=-=-=
Today the whole eBook pack is only $3.00! PM me!"
54149019,"***CITING***[https://hackforums.net/showthread.php?pid=54148928#pid54148928]***CITING***

You had zero girlfriend and somehow got herpes? Maybe you wanna take a 2nd test"
54148918,"Damn that's crazy how old r u , deal with any non girlfriends"
9353181,"""You want revenge because he ""stole"" your girlfriend. (Unless she is actually tied up in his basement, I dont think he actually stole her) So your first response is to hack his facebook? What are you 12? If your really that immature I cant blame her for leaving you. ""

just ... agree +1  :D"
44740524,"***CITING***[https://hackforums.net/showthread.php?pid=44740378#pid44740378]***CITING***

Things don't work out for a number of reasons.  If it's because someone went back to their ex, then that's one of several reasons.  I'm not saying it's okay to constantly bitch about your ex, I'm saying it's sort of like tax on a free car, an absolute bitch, but one of those things you can't really change.  It will always happen.  Deal with it or stop complaining about it.  The exact same way you don't want people to bitch.

Relationships aren't always that simple.

You ever hear the expression, ""you catch more flies with honey""?  Sure, you could attempt to tell every single person you encounter who does this to stop.  I have a high 90% success rate with my approach, let me know how yours works out?

I agree, sadly, not everyone sees this one and they spend so much time focusing on their partners's faults, that they never fix their own fuckups."
44740178,"***CITING***[https://hackforums.net/showthread.php?pid=44736633#pid44736633]***CITING***

If you aren't winning the comparison, you should probably let her go anyway and yes, you probably should understand since she's told you everything you need to know at that point.  Doesn't make anyone a bad person, just means it didn't work out.  

I'm not saying this is some super secret manipulation technique, I'm saying you should be selfless enough to let her go if she wants to.  You can't make someone stay, at best, you hope they'd prefer to stay and not want to run.  If you actually focus on doing what you think would make her stay, I guarantee you'll have girls lining up to date you if things don't work out.  Focus on being the best partner you can be, rather than finding the perfect partner and she'll find you."
37543583,"***CITING***[https://hackforums.net/showthread.php?pid=37543535#pid37543535]***CITING***

But there is no need when there are other programs, she basicly says

""Ill create a pretty looking program so we can locate him"""
44744795,I have a girlfriend right now so hopefully I will on Valentines day
44708082,"Yes, and I'm grateful for her she's the loml xD"
41914914,Why doesn't your girlfriend just block / remove that user?
44736872,"Unless I misread it, have you tried talking to her when she's sober and asking her whats up and what the deal is?
I might have completely misunderstood this though. ;-;"
41255557,"I bet you I'll get her to add me, brb."
31835923,"Do you have an account on Exploit.in? It's where most of the exploit packs are sold (the ones that are used on HF anyway)

Get Blackholes, It's around $500 a month and 1.2k for a year"
